round,image_id,category,quality,freshness,ctr,lr,awt,social_proof,cos_ui_own,own_query_score,cum_views,cum_likes
30,34,3,0.306667,0.015625,0.604396,0.672727,0.713605,0.758296,0.068562,0.435714,55.0,37.0
30,35,3,0.482934,0.015625,0.546392,0.886792,0.832101,0.886888,0.063713,0.496500,106.0,94.0
30,36,3,0.444939,0.015625,0.605442,0.820225,0.819158,0.851883,0.048569,0.483832,89.0,73.0
30,37,3,0.300442,0.015625,0.600000,0.595238,0.663716,0.705893,0.047735,0.402343,42.0,25.0
30,38,3,0.255183,0.015625,0.565217,0.615385,0.642293,0.696640,0.053900,0.397206,39.0,24.0
30,39,3,0.542584,0.015625,0.650190,0.883041,0.872172,0.963180,0.069106,0.530224,171.0,151.0
30,40,4,0.357393,0.015625,0.636364,0.828571,0.717821,0.814367,0.081755,0.476818,70.0,58.0
30,41,4,0.440077,0.015625,0.623932,0.835616,0.817992,0.821827,0.081042,0.492335,73.0,61.0
30,42,4,0.374670,0.015625,0.672131,0.731707,0.758674,0.828957,0.063496,0.471055,82.0,60.0
30,43,4,0.072453,0.015625,0.676471,0.347826,0.451251,0.685693,0.093616,0.351586,46.0,16.0
30,44,4,0.146514,0.015625,0.590909,0.410256,0.530112,0.668996,0.067609,0.351588,39.0,16.0
30,45,4,0.031405,0.015625,0.000000,0.000000,0.000000,0.000000,0.052185,0.015374,0.0,0.0
30,46,4,0.216687,0.015625,0.000000,0.000000,0.000000,0.000000,0.060606,0.017494,0.0,0.0
30,47,4,0.446234,0.015625,0.562724,0.904459,0.810457,0.951678,0.064283,0.508291,157.0,142.0
30,48,4,0.301519,0.015625,0.610390,0.702128,0.701637,0.736713,0.082171,0.439424,47.0,33.0
30,49,4,0.532519,0.015625,0.594891,0.895706,0.860784,0.956799,0.081131,0.524374,163.0,146.0
40,0,0,0.139619,0.003906,0.574074,0.435484,0.531330,0.746320,0.083227,0.368197,62.0,27.0
40,1,0,0.247320,0.003906,0.630058,0.660550,0.671674,0.866148,0.087434,0.452133,109.0,72.0
40,2,0,0.039080,0.003906,0.600000,0.177778,0.412473,0.653161,0.089504,0.301148,45.0,8.0
40,3,0,0.724847,0.003906,0.709091,0.923077,0.941008,0.730833,0.078817,0.522853,39.0,36.0
40,4,0,0.368557,0.003906,0.433180,0.776596,0.734459,0.966970,0.083973,0.465639,188.0,146.0
40,5,0,0.268096,0.003906,0.603448,0.666667,0.641175,0.860898,0.080691,0.442015,105.0,70.0
40,6,0,0.150631,0.003906,0.531250,0.333333,0.550816,0.699784,0.093382,0.344603,51.0,17.0
40,7,0,0.568517,0.003906,0.602310,0.920548,0.881904,1.000000,0.084806,0.540462,365.0,336.0
40,8,0,0.168080,0.003906,0.000000,0.000000,0.000000,0.000000,0.078978,0.020468,0.0,0.0
40,9,0,0.311360,0.003906,0.517413,0.596154,0.692463,0.850669,0.082317,0.425319,104.0,62.0
40,10,1,0.490499,0.003906,0.562963,0.914474,0.851661,0.947505,0.070773,0.517588,152.0,139.0
40,11,1,0.199080,0.003906,0.456897,0.433962,0.549190,0.721134,0.079305,0.348824,53.0,23.0
40,12,1,0.612538,0.003906,0.638587,0.936170,0.898984,1.000000,0.067478,0.546415,235.0,220.0
40,13,1,0.080769,0.003906,0.491803,0.333333,0.524920,0.615874,0.082567,0.319336,30.0,10.0
40,14,1,0.448982,0.003906,0.669604,0.848684,0.809174,0.940688,0.074119,0.516186,152.0,129.0
40,15,1,0.251850,0.003906,0.635417,0.573770,0.639310,0.762567,0.071659,0.414701,61.0,35.0
40,16,1,0.071009,0.003906,0.431579,0.414634,0.447717,0.677561,0.077447,0.319417,41.0,17.0
40,17,1,0.225512,0.003906,0.642276,0.582278,0.621939,0.804933,0.076298,0.421986,79.0,46.0
40,18,1,0.023145,0.003906,0.000000,0.000000,0.000000,0.000000,0.079356,0.020563,0.0,0.0
40,19,1,0.378901,0.003906,0.421941,0.840000,0.718516,0.872655,0.076849,0.455163,100.0,84.0
40,20,2,0.154859,0.003906,0.652632,0.451613,0.560099,0.748634,0.112386,0.394255,62.0,28.0
40,21,2,0.496025,0.003906,0.569024,0.899408,0.844891,1.000000,0.105039,0.531757,338.0,304.0
40,22,2,0.753268,0.003906,0.000000,0.000000,0.000000,0.000000,0.056707,0.014851,0.0,0.0
40,23,2,0.075313,0.003906,0.450704,0.250000,0.406924,0.612338,0.056907,0.275297,32.0,8.0
40,24,2,0.346724,0.003906,0.600000,0.759259,0.751000,0.876160,0.109883,0.482432,108.0,82.0
40,25,2,0.118530,0.003906,0.680412,0.303030,0.503381,0.735886,0.109838,0.363983,66.0,20.0
40,26,2,0.401554,0.003906,0.501961,0.765625,0.782901,0.904096,0.115062,0.479634,128.0,98.0
40,27,2,0.428317,0.003906,0.623239,0.875706,0.792207,0.967953,0.117778,0.526189,177.0,155.0
40,28,2,0.226272,0.003906,0.616000,0.571429,0.613306,0.799442,0.077330,0.414577,77.0,44.0
40,29,2,0.109343,0.003906,0.472527,0.348837,0.454716,0.675160,0.024078,0.302440,43.0,15.0
40,30,3,0.108891,0.003906,0.333333,0.000000,0.527534,0.176722,0.032863,0.165467,2.0,0.0
40,31,3,0.559639,0.003906,0.607670,0.898058,0.877944,0.994614,0.047589,0.526943,206.0,185.0
40,32,3,0.161426,0.003906,0.000000,0.000000,0.000000,0.000000,0.037489,0.010005,0.0,0.0
40,33,3,0.041007,0.003906,0.555556,0.275000,0.392960,0.651769,0.059082,0.298846,40.0,11.0
40,34,3,0.306667,0.003906,0.565574,0.652174,0.711016,0.792012,0.068562,0.431422,69.0,45.0
40,35,3,0.482934,0.003906,0.553279,0.874074,0.835358,0.924332,0.063713,0.502098,135.0,118.0
40,36,3,0.444939,0.003906,0.613757,0.818966,0.808541,0.894180,0.048569,0.489816,116.0,95.0
40,37,3,0.300442,0.003906,0.556701,0.629630,0.682682,0.750159,0.047735,0.410638,54.0,34.0
40,38,3,0.255183,0.003906,0.533333,0.625000,0.643578,0.730833,0.053900,0.399110,48.0,30.0
40,39,3,0.542584,0.003906,0.620588,0.886256,0.869938,0.997248,0.069106,0.531593,211.0,187.0
40,40,4,0.357393,0.003906,0.646667,0.814433,0.720955,0.865037,0.081755,0.484348,97.0,79.0
40,41,4,0.440077,0.003906,0.624242,0.805825,0.810684,0.873715,0.081042,0.494700,103.0,83.0
40,42,4,0.374670,0.003906,0.668831,0.757282,0.756548,0.868346,0.063496,0.480101,103.0,78.0
40,43,4,0.072453,0.003906,0.642857,0.314815,0.455388,0.705893,0.093616,0.344289,54.0,17.0
40,44,4,0.146514,0.003906,0.636364,0.392857,0.513741,0.723838,0.067609,0.360583,56.0,22.0
40,45,4,0.031405,0.003906,0.000000,0.000000,0.000000,0.000000,0.052185,0.013711,0.0,0.0
40,46,4,0.216687,0.003906,0.000000,0.000000,0.000000,0.000000,0.060606,0.015835,0.0,0.0
40,47,4,0.446234,0.003906,0.563536,0.887255,0.807041,0.991936,0.064283,0.511745,204.0,181.0
40,48,4,0.301519,0.003906,0.634615,0.696970,0.687333,0.790248,0.082171,0.447921,66.0,46.0
40,49,4,0.532519,0.003906,0.623737,0.878543,0.863291,1.000000,0.081131,0.533287,247.0,217.0
50,0,0,0.139619,0.000977,0.593496,0.438356,0.528893,0.772773,0.083227,0.375854,73.0,32.0
50,1,0,0.247320,0.000977,0.623810,0.625954,0.660924,0.891366,0.087434,0.449204,131.0,82.0
50,2,0,0.039080,0.000977,0.597701,0.192308,0.411445,0.678748,0.089504,0.307053,52.0,10.0
50,3,0,0.724847,0.000977,0.693989,0.944882,0.933846,0.921742,0.078817,0.553835,127.0,120.0
