round,reward,w0,w1,w2,w3,w4,w5
96,5.017670077365929,0.23944795427268956,0.05,0.20509318689647527,0.059164281882073025,0.2534152959779268,0.19309002202246586
97,5.030226950402213,0.2392812809906805,0.05,0.205185851478873,0.0591736979641744,0.25368125409744396,0.19286965907679782
98,4.326221483743231,0.23911787895998932,0.05,0.2052875187387395,0.05917066546180222,0.25396046869377353,0.19265227613324865
99,5.019763326029646,0.23892902690293272,0.05,0.2054029764090336,0.059165772664055157,0.25431231747697985,0.1924068255939146
100,4.850428459563613,0.2387448915038976,0.05,0.20551351869124454,0.05915767780147155,0.2546262524730026,0.1921680014457739
101,4.033084832045957,0.23858364773768911,0.05,0.20559160707478547,0.05914415562867906,0.2548836677037843,0.19196824453695008
102,4.737282563683291,0.23842305082650242,0.05,0.2056917301680438,0.05914398429821265,0.25518112941786136,0.19174997776981081
103,4.812368852527992,0.2382582388529286,0.05,0.2057823906662641,0.059144031763666734,0.2554799798048203,0.19152849306204822
104,6.020900587103641,0.23806311238194225,0.05,0.20589980099118377,0.05914941184784416,0.2558495791483244,0.19126914119234997
105,4.864927232296202,0.23787256705857776,0.05,0.2060098083690487,0.05913330802024886,0.2561907538426493,0.19101722481677905
106,5.139552299763488,0.23767652132224598,0.05,0.20612100557223043,0.05912471100792937,0.25655107576871783,0.1907578536486495
107,4.771324402286248,0.2375121936007392,0.05,0.20619689190623203,0.05912580016021487,0.25681758768092017,0.1905386142057008
108,5.3972496443449645,0.23732642948126426,0.05,0.20631826312161877,0.059119081888580796,0.2571562586084623,0.19029523653351854
109,5.01555094180113,0.23715423275160902,0.05,0.20641228776589565,0.0591201949764464,0.25745785133599874,0.190061305200535
110,3.159245188752343,0.23704408798737364,0.05,0.20643056772946497,0.05912922266852821,0.2575736383146701,0.18992788805234723
111,4.360015295463857,0.23690355245617417,0.05,0.20651515535043366,0.05914029363592339,0.2578577036665787,0.18974159859880593
112,4.1849390597523835,0.23676079823190538,0.05,0.20659457712694096,0.059144500486544134,0.25809976479986074,0.18955700474701775
113,4.696617248887859,0.23660891057981748,0.05,0.2066778281430497,0.05914690481926343,0.2583959977590248,0.18934972595385127
114,5.076936515924875,0.23643415443976074,0.05,0.20678334315189845,0.05914228989082894,0.25871821730812555,0.18912192554424617
115,3.9978863236689093,0.23629052038087728,0.05,0.20685862173473257,0.059136119735555596,0.2589356291981291,0.18893660501082743
