round,reward,w0,w1,w2,w3,w4,w5
89,5.9475844943287735,0.18089356868531306,0.05,0.2391148866656776,0.06361618947921764,0.352819675662362,0.11500034611131328
90,5.633800197869378,0.17982956013285742,0.05,0.23965667333981489,0.06358155505652949,0.35451875322914944,0.11367439164722024
91,5.23113908087096,0.17889636362563088,0.05,0.24010107308183773,0.0635384767792599,0.3562065808571945,0.11243410303879905
92,5.393657755447472,0.17797184490423298,0.05,0.24058885159510612,0.06353819738706463,0.3578434979996159,0.11121463102571419
93,5.1463368442559,0.17698504372353172,0.05,0.2412078397579088,0.0634695226889453,0.35962663659958355,0.10993218043416758
94,4.934510912708275,0.17599027517487764,0.05,0.24178920219797465,0.06337896702370521,0.3613804176137237,0.10866668777007325
95,5.964178845739601,0.17486297220482636,0.05,0.24249898809290998,0.06331040035336748,0.3635104524120175,0.10721259839986294
96,5.184072338542368,0.1738373969638299,0.05,0.2430600093962433,0.06320095943586744,0.3653314562667241,0.10586277760535667
97,5.159759582511475,0.17287850122009155,0.05,0.2435724690166939,0.06316267339590029,0.36693574196108664,0.10462876099037484
98,5.38047763932149,0.17174646666967397,0.05,0.24427844161331835,0.06305557161219343,0.3690748675801184,0.103209388975756
99,4.6282055877625465,0.1708228845304231,0.05,0.2447388092493646,0.06293958149550208,0.37063948860015644,0.1020077053449978
100,5.143132076152508,0.16980333299308725,0.05,0.24535775668076046,0.06288200619393702,0.37247892163469215,0.10071683763125712
101,5.799620049479009,0.1687636970969966,0.05,0.24595761239566616,0.06285365988146764,0.3744130542890106,0.09933904620762969
102,3.7204404594506975,0.16802327004517864,0.05,0.24619583100697753,0.062811559044538,0.3754535017372462,0.09840277135198125
103,5.356872533061039,0.16705685737773487,0.05,0.2468351613004055,0.06278360455486891,0.37745951305506853,0.0971096144692183
104,4.356411128845396,0.16623233356964567,0.05,0.24718415722093182,0.06275160259331347,0.3787756821193244,0.09605936350972215
105,5.98060782802114,0.1651493612961928,0.05,0.24793385906127224,0.06271537819887782,0.3808669547466243,0.09467387401437903
106,4.917300232349332,0.16410438383758577,0.05,0.24850002258703074,0.06259280325935368,0.38269915596611476,0.09336641621601634
107,5.9270727898689195,0.16304390242746872,0.05,0.24909627427563383,0.06252169466993557,0.3847685546241393,0.09194631084437571
108,6.406423734629336,0.16191231520572927,0.05,0.24970510798594356,0.06249200950385054,0.3868803551581639,0.0904572873529787
109,3.3959137338062035,0.16102804649794142,0.05,0.25002110223145096,0.06234477579002924,0.38810795535802567,0.0894574746202602
110,4.641414214186228,0.16012881943856075,0.05,0.25059804470219477,0.06228087161648981,0.38977187887751297,0.08831920070053266
111,5.159917763991357,0.15919214170514126,0.05,0.25110712173641686,0.062278726265828914,0.39140620345600774,0.08714834364397529
112,4.669372676715004,0.15834551270386252,0.05,0.2514512765413454,0.06229150664805204,0.39289767366465933,0.0860626124565104
113,3.4918859908887776,0.15770890457963058,0.05,0.25161800156125075,0.06228891705061297,0.3938757381776615,0.08526749396919885
114,3.2103353480920775,0.15706104653866382,0.05,0.25196247389498305,0.06226580562726482,0.3949582328920761,0.08449233354036832
115,5.60477127537295,0.15621549415208186,0.05,0.2525277987539343,0.06231959969110928,0.3966984790038664,0.08334823447828958
116,5.857747018548057,0.1552054365187055,0.05,0.25316365732359575,0.06225606269657015,0.39862317897609956,0.08203327506458497
117,5.06845915813938,0.154242775384934,0.05,0.2536706443570181,0.06222014943928963,0.40025170882938454,0.08080798166223514
118,4.756142524464628,0.15341569716100326,0.05,0.25406514254969387,0.06220014697139881,0.40159031565906206,0.07975293548722046
119,3.714570927287452,0.15282868888449017,0.05,0.2542610683793736,0.062233050686815644,0.4024115382331097,0.07899441806272063
120,4.37057916717073,0.15205843114489054,0.05,0.2548039320654257,0.06218216310835018,0.4040207573926001,0.07795006983457839
121,5.252634394939522,0.15125546720628538,0.05,0.25522604590499964,0.06221882715650703,0.4055195830004069,0.07685109811586537
122,4.806763873738366,0.15045311112574128,0.05,0.2556747493969299,0.06215330970521886,0.40690946387668947,0.07581680635041689
